2014-10-30,10:13:49.482,99.0
2014-10-30,10:13:50.458,98.0
2014-10-30,10:13:51.431,97.0
2014-10-30,10:13:52.456,96.0
2014-10-30,10:13:53.433,97.0
2014-10-30,10:13:54.455,98.0
2014-10-30,10:13:56.285,99.0
2014-10-30,10:13:57.282,100.0
2014-10-30,10:13:58.281,101.0
2014-10-30,10:13:59.278,102.0
2014-10-30,10:14:00.273,102.0
2014-10-30,10:14:01.273,102.0
2014-10-30,10:14:02.268,103.0
2014-10-30,10:14:03.265,102.0
2014-10-30,10:14:04.263,102.0
2014-10-30,10:14:05.260,102.0
2014-10-30,10:14:06.257,102.0
2014-10-30,10:14:07.258,102.0
2014-10-30,10:14:08.259,103.0
2014-10-30,10:14:09.251,103.0
2014-10-30,10:14:10.248,104.0
2014-10-30,10:14:11.247,104.0
2014-10-30,10:14:12.243,103.0
2014-10-30,10:14:13.241,103.0
2014-10-30,10:14:14.238,102.0
2014-10-30,10:14:15.235,102.0
2014-10-30,10:14:16.233,101.0
2014-10-30,10:14:17.233,101.0
2014-10-30,10:14:18.232,102.0
2014-10-30,10:14:19.227,102.0
2014-10-30,10:14:20.223,102.0
2014-10-30,10:14:21.220,101.0
2014-10-30,10:14:22.218,100.0
2014-10-30,10:14:23.216,96.0
2014-10-30,10:14:24.213,95.0
2014-10-30,10:14:25.213,93.0
2014-10-30,10:14:26.211,92.0
2014-10-30,10:14:28.205,93.0
2014-10-30,10:14:28.212,94.0
2014-10-30,10:14:29.203,97.0
2014-10-30,10:14:30.198,98.0
2014-10-30,10:14:31.202,99.0
2014-10-30,10:14:32.194,99.0
2014-10-30,10:14:33.190,98.0
2014-10-30,10:14:34.189,95.0
2014-10-30,10:14:35.188,94.0
2014-10-30,10:14:36.183,93.0
2014-10-30,10:14:37.180,92.0
2014-10-30,10:14:38.181,93.0
2014-10-30,10:14:39.180,94.0
2014-10-30,10:14:40.176,96.0
2014-10-30,10:14:41.171,97.0
2014-10-30,10:14:42.168,99.0
2014-10-30,10:14:43.166,100.0
2014-10-30,10:14:44.164,101.0
2014-10-30,10:14:45.161,103.0
2014-10-30,10:14:46.163,103.0
2014-10-30,10:14:47.155,104.0
2014-10-30,10:14:48.154,105.0
2014-10-30,10:14:49.151,105.0
2014-10-30,10:14:50.160,107.0
2014-10-30,10:14:51.146,109.0
2014-10-30,10:14:52.143,111.0
2014-10-30,10:14:53.150,115.0
2014-10-30,10:14:54.139,117.0
2014-10-30,10:14:55.139,119.0
2014-10-30,10:14:56.136,120.0
