2014-10-29,22:40:38.425,79.0
2014-10-29,22:40:40.416,79.0
2014-10-29,22:40:40.418,80.0
2014-10-29,22:40:41.416,80.0
2014-10-29,22:40:42.414,80.0
2014-10-29,22:40:43.411,80.0
2014-10-29,22:40:44.408,80.0
2014-10-29,22:40:45.406,80.0
2014-10-29,22:40:46.404,80.0
2014-10-29,22:40:47.401,79.0
2014-10-29,22:40:48.398,78.0
2014-10-29,22:40:49.396,77.0
2014-10-29,22:40:50.393,77.0
2014-10-29,22:40:51.391,76.0
2014-10-29,22:40:52.388,76.0
2014-10-29,22:40:53.385,75.0
2014-10-29,22:40:54.384,75.0
2014-10-29,22:40:55.381,75.0
2014-10-29,22:40:57.375,76.0
2014-10-29,22:40:58.374,76.0
2014-10-29,22:40:58.405,76.0
2014-10-29,22:40:59.372,76.0
2014-10-29,22:41:00.368,76.0
2014-10-29,22:41:01.366,76.0
2014-10-29,22:41:02.363,76.0
2014-10-29,22:41:03.361,76.0
2014-10-29,22:41:04.358,76.0
2014-10-29,22:41:05.356,77.0
2014-10-29,22:41:06.354,78.0
2014-10-29,22:41:07.351,78.0
2014-10-29,22:41:08.349,78.0
2014-10-29,22:41:09.346,79.0
2014-10-29,22:41:10.347,78.0
2014-10-29,22:41:11.346,78.0
2014-10-29,22:41:12.338,77.0
2014-10-29,22:41:13.336,76.0
2014-10-29,22:41:14.334,75.0
2014-10-29,22:41:15.330,74.0
2014-10-29,22:41:16.329,73.0
2014-10-29,22:41:17.325,73.0
2014-10-29,22:41:18.325,73.0
2014-10-29,22:41:19.324,72.0
2014-10-29,22:41:20.320,72.0
2014-10-29,22:41:21.314,71.0
2014-10-29,22:41:22.312,71.0
2014-10-29,22:41:23.310,71.0
2014-10-29,22:41:24.309,72.0
2014-10-29,22:41:25.314,72.0
2014-10-29,22:41:26.303,73.0
2014-10-29,22:41:27.303,73.0
2014-10-29,22:41:28.300,73.0
2014-10-29,22:41:29.297,73.0
2014-10-29,22:41:30.294,73.0
