2014-10-30,15:31:19.747,80.0
2014-10-30,15:31:20.746,79.0
2014-10-30,15:31:21.744,78.0
2014-10-30,15:31:22.748,77.0
2014-10-30,15:31:23.746,76.0
2014-10-30,15:31:25.261,75.0
2014-10-30,15:31:26.249,74.0
2014-10-30,15:31:28.245,75.0
2014-10-30,15:31:28.251,76.0
2014-10-30,15:31:29.244,77.0
2014-10-30,15:31:30.240,79.0
2014-10-30,15:31:31.236,81.0
2014-10-30,15:31:32.235,82.0
2014-10-30,15:31:33.232,83.0
2014-10-30,15:31:34.228,82.0
2014-10-30,15:31:35.226,81.0
2014-10-30,15:31:36.223,80.0
2014-10-30,15:31:37.223,79.0
2014-10-30,15:31:38.220,78.0
2014-10-30,15:31:39.217,77.0
2014-10-30,15:31:40.215,76.0
2014-10-30,15:31:41.212,75.0
2014-10-30,15:31:42.210,75.0
2014-10-30,15:31:43.208,75.0
2014-10-30,15:31:44.206,74.0
2014-10-30,15:31:45.204,73.0
2014-10-30,15:31:46.201,73.0
2014-10-30,15:31:47.198,72.0
2014-10-30,15:31:48.197,71.0
2014-10-30,15:31:50.191,71.0
2014-10-30,15:31:50.222,71.0
2014-10-30,15:31:51.188,71.0
2014-10-30,15:31:52.184,71.0
2014-10-30,15:31:53.184,71.0
2014-10-30,15:31:54.180,71.0
2014-10-30,15:31:55.178,72.0
2014-10-30,15:31:56.176,72.0
2014-10-30,15:31:57.174,72.0
2014-10-30,15:31:58.172,73.0
2014-10-30,15:31:59.168,74.0
2014-10-30,15:32:00.166,76.0
2014-10-30,15:32:01.161,77.0
2014-10-30,15:32:02.161,79.0
2014-10-30,15:32:03.158,80.0
2014-10-30,15:32:04.155,81.0
2014-10-30,15:32:05.153,82.0
2014-10-30,15:32:06.151,83.0
2014-10-30,15:32:07.148,83.0
2014-10-30,15:32:08.145,84.0
2014-10-30,15:32:09.143,84.0
2014-10-30,15:32:10.139,84.0
2014-10-30,15:32:11.138,84.0
2014-10-30,15:32:12.135,84.0
2014-10-30,15:32:13.133,83.0
2014-10-30,15:32:14.130,83.0
2014-10-30,15:32:15.128,83.0
2014-10-30,15:32:17.125,83.0
2014-10-30,15:32:17.136,83.0
2014-10-30,15:32:18.125,83.0
2014-10-30,15:32:19.116,84.0
2014-10-30,15:32:20.117,84.0
2014-10-30,15:32:21.113,85.0
2014-10-30,15:32:22.111,85.0
2014-10-30,15:32:23.108,85.0
2014-10-30,15:32:24.107,85.0
2014-10-30,15:32:25.104,85.0
2014-10-30,15:32:27.099,85.0
2014-10-30,15:32:27.107,84.0
2014-10-30,15:32:28.094,84.0
2014-10-30,15:32:29.093,84.0
2014-10-30,15:32:30.090,83.0
2014-10-30,15:32:31.088,83.0
2014-10-30,15:32:32.086,83.0
2014-10-30,15:32:33.083,82.0
2014-10-30,15:32:34.085,81.0
2014-10-30,15:32:35.078,81.0
2014-10-30,15:32:36.076,81.0
2014-10-30,15:32:37.071,81.0
2014-10-30,15:32:38.071,80.0
2014-10-30,15:32:39.069,81.0
2014-10-30,15:32:40.066,81.0
2014-10-30,15:32:41.061,82.0
2014-10-30,15:32:42.058,84.0
