2014-11-03,10:20:03.244,105.0
2014-11-03,10:20:04.221,105.0
2014-11-03,10:20:05.245,104.0
2014-11-03,10:20:06.220,104.0
2014-11-03,10:20:07.243,104.0
2014-11-03,10:20:08.747,106.0
2014-11-03,10:20:09.744,107.0
2014-11-03,10:20:10.742,108.0
2014-11-03,10:20:11.736,109.0
2014-11-03,10:20:12.737,108.0
2014-11-03,10:20:14.733,107.0
2014-11-03,10:20:14.739,107.0
2014-11-03,10:20:15.729,106.0
2014-11-03,10:20:16.728,106.0
2014-11-03,10:20:17.725,106.0
2014-11-03,10:20:18.722,106.0
2014-11-03,10:20:19.719,107.0
2014-11-03,10:20:20.717,106.0
2014-11-03,10:20:21.720,104.0
2014-11-03,10:20:22.713,103.0
2014-11-03,10:20:23.709,101.0
2014-11-03,10:20:24.708,99.0
2014-11-03,10:20:25.704,98.0
2014-11-03,10:20:26.703,97.0
2014-11-03,10:20:28.695,97.0
2014-11-03,10:20:28.718,97.0
2014-11-03,10:20:29.694,98.0
2014-11-03,10:20:30.692,98.0
2014-11-03,10:20:31.688,98.0
2014-11-03,10:20:32.685,98.0
2014-11-03,10:20:33.684,98.0
2014-11-03,10:20:34.680,98.0
2014-11-03,10:20:35.678,99.0
2014-11-03,10:20:36.676,99.0
2014-11-03,10:20:37.675,99.0
2014-11-03,10:20:39.669,99.0
2014-11-03,10:20:39.677,99.0
2014-11-03,10:20:40.666,99.0
2014-11-03,10:20:41.662,99.0
2014-11-03,10:20:42.662,99.0
2014-11-03,10:20:43.657,100.0
2014-11-03,10:20:44.654,101.0
2014-11-03,10:20:45.654,103.0
2014-11-03,10:20:46.651,104.0
2014-11-03,10:20:47.650,105.0
2014-11-03,10:20:48.648,108.0
2014-11-03,10:20:49.650,108.0
2014-11-03,10:20:50.642,110.0
2014-11-03,10:20:51.640,111.0
2014-11-03,10:20:52.634,111.0
2014-11-03,10:20:53.635,112.0
2014-11-03,10:20:54.633,112.0
2014-11-03,10:20:55.629,113.0
2014-11-03,10:20:56.625,114.0
2014-11-03,10:20:57.624,114.0
2014-11-03,10:20:58.621,115.0
2014-11-03,10:20:59.619,115.0
2014-11-03,10:21:00.616,115.0
2014-11-03,10:21:01.614,112.0
2014-11-03,10:21:02.610,111.0
2014-11-03,10:21:03.607,110.0
2014-11-03,10:21:04.606,110.0
2014-11-03,10:21:05.603,110.0
2014-11-03,10:21:06.603,109.0
2014-11-03,10:21:07.600,109.0
2014-11-03,10:21:08.596,108.0
2014-11-03,10:21:09.593,106.0
2014-11-03,10:21:10.593,105.0
2014-11-03,10:21:11.589,105.0
2014-11-03,10:21:12.585,105.0
2014-11-03,10:21:13.583,106.0
2014-11-03,10:21:14.579,107.0
2014-11-03,10:21:15.578,108.0
2014-11-03,10:21:16.576,108.0
2014-11-03,10:21:17.574,107.0
2014-11-03,10:21:18.569,105.0
2014-11-03,10:21:19.568,102.0
2014-11-03,10:21:20.565,102.0
2014-11-03,10:21:21.562,101.0
2014-11-03,10:21:22.559,102.0
2014-11-03,10:21:23.557,102.0
2014-11-03,10:21:24.554,103.0
2014-11-03,10:21:25.552,105.0
2014-11-03,10:21:26.549,106.0
2014-11-03,10:21:27.549,107.0
2014-11-03,10:21:28.546,107.0
2014-11-03,10:21:29.543,108.0
2014-11-03,10:21:30.544,109.0
2014-11-03,10:21:31.538,108.0
2014-11-03,10:21:32.539,108.0
2014-11-03,10:21:33.536,108.0
2014-11-03,10:21:34.532,108.0
2014-11-03,10:21:35.531,109.0
2014-11-03,10:21:37.534,110.0
2014-11-03,10:21:37.543,110.0
2014-11-03,10:21:38.523,110.0
2014-11-03,10:21:39.519,109.0
2014-11-03,10:21:40.518,108.0
2014-11-03,10:21:41.515,105.0
2014-11-03,10:21:42.512,104.0
2014-11-03,10:21:43.510,102.0
2014-11-03,10:21:44.509,101.0
2014-11-03,10:21:45.504,100.0
2014-11-03,10:21:46.503,100.0
2014-11-03,10:21:47.500,100.0
2014-11-03,10:21:48.498,100.0
2014-11-03,10:21:49.498,101.0
2014-11-03,10:21:50.492,101.0
2014-11-03,10:21:51.490,101.0
2014-11-03,10:21:52.488,101.0
2014-11-03,10:21:53.485,101.0
2014-11-03,10:21:54.485,101.0
2014-11-03,10:21:55.479,101.0
2014-11-03,10:21:56.477,101.0
2014-11-03,10:21:57.475,101.0
2014-11-03,10:21:58.473,101.0
2014-11-03,10:21:59.470,101.0
2014-11-03,10:22:00.466,102.0
2014-11-03,10:22:01.464,102.0
2014-11-03,10:22:02.462,104.0
2014-11-03,10:22:03.461,105.0
2014-11-03,10:22:04.458,105.0
2014-11-03,10:22:05.454,107.0
2014-11-03,10:22:06.451,109.0
2014-11-03,10:22:07.450,111.0
2014-11-03,10:22:08.446,112.0
2014-11-03,10:22:09.444,112.0
